title,time_published,relevance_score,sentiment_score,sentiment_label,topics
Trump Forms DOGE With Elon Musk And Vivek Ramaswamy At The Helm: Will It Impact Tesla CEO's Role At The EV Giant And SpaceX? - Tesla  ( NASDAQ:TSLA ) ,2024-11-13 08:03:54,0.179343,0.023866,Neutral,"[{'topic': 'Blockchain', 'relevance_score': '0.158519'}, {'topic': 'Manufacturing', 'relevance_score': '1.0'}]"
"Tesla's Chinese Battery Supplier CATL 'Open Minded' About US Expansion If Trump Welcomes Chinese Investments - Tesla  ( NASDAQ:TSLA ) , Ford Motor  ( NYSE:F ) ",2024-11-13 07:47:34,0.330654,0.157268,Somewhat-Bullish,"[{'topic': 'Finance', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]"
"China battery giant CATL would build US plant if Trump allows it, chairman says",2024-11-13 06:48:04,0.390904,0.232623,Somewhat-Bullish,"[{'topic': 'Financial Markets', 'relevance_score': '0.161647'}, {'topic': 'Manufacturing', 'relevance_score': '1.0'}]"
"Dow, S&P Decline Ahead Of Key Inflation Data, Tesla, Trump Media Slides: Fear Index Remains In 'Greed' Zone - Tesla  ( NASDAQ:TSLA ) ",2024-11-13 06:09:21,0.210274,0.19456,Somewhat-Bullish,"[{'topic': 'Technology', 'relevance_score': '0.25'}, {'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.25'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}, {'topic': 'Manufacturing', 'relevance_score': '0.25'}, {'topic': 'Earnings', 'relevance_score': '0.310843'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.25'}]"
Tesla Makes 1000 Powerwalls At Giga Nevada In A Day As Energy Storage Segment Booms - Tesla  ( NASDAQ:TSLA ) ,2024-11-13 06:02:12,0.688777,0.477013,Bullish,"[{'topic': 'Manufacturing', 'relevance_score': '1.0'}]"
Mean reversion: has AI abolished gravity for share prices?,2024-11-13 05:01:02,0.036255,0.058929,Neutral,"[{'topic': 'Financial Markets', 'relevance_score': '0.99977'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.9973'}, {'topic': 'Technology', 'relevance_score': '0.5'}]"
"Tesla Falls 6% As Hedge Funds Carry Out 'Trump Trade' Rebalancing, Gary Black Says President-Elect Could Help Secure Robotaxi Approvals - Tesla  ( NASDAQ:TSLA ) ",2024-11-13 04:18:46,0.593715,0.271573,Somewhat-Bullish,"[{'topic': 'Earnings', 'relevance_score': '0.682689'}, {'topic': 'Financial Markets', 'relevance_score': '0.365926'}, {'topic': 'Manufacturing', 'relevance_score': '1.0'}]"
Dogecoin surges 20% after Trump announces a Department of Government Efficiency - DOGE,2024-11-13 02:31:12,0.098659,0.006693,Neutral,"[{'topic': 'Financial Markets', 'relevance_score': '0.161647'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Technology', 'relevance_score': '0.333333'}, {'topic': 'Finance', 'relevance_score': '0.333333'}, {'topic': 'Blockchain', 'relevance_score': '0.158519'}]"
Trump Taps Dogecoin Fan Elon Musk to Lead D.O.G.E. Agency With Vivek Ramaswamy,2024-11-13 02:18:48,0.109455,0.226319,Somewhat-Bullish,"[{'topic': 'Economy - Fiscal', 'relevance_score': '0.158519'}, {'topic': 'Manufacturing', 'relevance_score': '1.0'}]"
"MARA, SOUN, SPOT, RIVN, TSLA: Top 5 Trending Stocks Today - MARA Holdings  ( NASDAQ:MARA ) ",2024-11-13 01:36:18,0.237358,-0.206329,Somewhat-Bearish,"[{'topic': 'Financial Markets', 'relevance_score': '0.99977'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.99246'}, {'topic': 'Technology', 'relevance_score': '0.5'}]"
"Trump Appoints Elon Musk And Vivek Ramaswamy To Lead 'DOGE,' Aiming to Slash Bureaucracy And $6.5 Trillion Federal Spending: 'We Will Not Go Gently' - Tesla  ( NASDAQ:TSLA ) ",2024-11-13 01:35:56,0.204072,0.303735,Somewhat-Bullish,"[{'topic': 'Blockchain', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '0.161647'}, {'topic': 'Manufacturing', 'relevance_score': '1.0'}]"
Brian's Big Idea: Buy and Hold,2024-11-13 00:22:00,0.445569,0.372806,Bullish,"[{'topic': 'Financial Markets', 'relevance_score': '0.365926'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.682689'}, {'topic': 'Technology', 'relevance_score': '0.5'}]"
Jim Cramer explains why the promise of tax cuts could have sent stocks lower on Tuesday,2024-11-12 23:43:09,0.086556,-0.069934,Neutral,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '0.99737'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.158519'}, {'topic': 'Technology', 'relevance_score': '0.5'}]"
Why Tesla Stock Was Pulling Back Today,2024-11-12 20:56:08,0.66878,0.156124,Somewhat-Bullish,"[{'topic': 'Financial Markets', 'relevance_score': '0.266143'}, {'topic': 'Manufacturing', 'relevance_score': '1.0'}]"
"Don't Look Now, but Dogecoin Is Up Another 20% Today",2024-11-12 20:16:58,0.141726,0.220714,Somewhat-Bullish,"[{'topic': 'Blockchain', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '0.161647'}, {'topic': 'Manufacturing', 'relevance_score': '1.0'}]"
"Trump Presidency Magnificent 7 Stock Impact: Readers Pick Tech Titan At Most Risk Following 2024 Election - Apple  ( NASDAQ:AAPL ) , Amazon.com  ( NASDAQ:AMZN ) ",2024-11-12 17:35:28,0.30021,0.37579,Bullish,"[{'topic': 'Financial Markets', 'relevance_score': '0.955357'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Blockchain', 'relevance_score': '0.158519'}]"
"Musk Spends $130M - Tesla Gains $344B On Trump Election, Stock Market Focusing On Trump Appointments - Apple  ( NASDAQ:AAPL ) ",2024-11-12 17:14:15,0.158519,-0.081101,Neutral,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '0.999491'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Technology', 'relevance_score': '0.333333'}, {'topic': 'Finance', 'relevance_score': '0.333333'}]"
"CMG BREAKING NEWS: Chipotle Mexican Grill, Inc.  ( NYSE:CMG )  was Sued for Fraud - Investors are Urged to Contact BFA Law by January 10 Court Deadline - Chipotle Mexican Grill  ( NYSE:CMG ) ",2024-11-12 16:43:36,0.072876,0.159856,Somewhat-Bullish,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.684621'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]"
Decoding Tesla's Options Activity: What's the Big Picture? - Tesla  ( NASDAQ:TSLA ) ,2024-11-12 16:15:45,0.744196,0.285009,Somewhat-Bullish,"[{'topic': 'Earnings', 'relevance_score': '0.310843'}, {'topic': 'Financial Markets', 'relevance_score': '0.266143'}, {'topic': 'Manufacturing', 'relevance_score': '1.0'}]"
"Market Clubhouse Morning Memo - November 12th, 2024  ( Trade Strategy For SPY, QQQ, AAPL, MSFT, NVDA, GOOGL, META And TSLA )  - Alphabet  ( NASDAQ:GOOGL ) , Apple  ( NASDAQ:AAPL ) ",2024-11-12 15:55:22,0.143586,-0.024648,Neutral,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '0.623304'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Technology', 'relevance_score': '0.5'}]"
Here's Why You Should Hold BorgWarner Stock in Your Portfolio Now,2024-11-12 15:31:00,0.102888,-0.02927,Neutral,"[{'topic': 'Earnings', 'relevance_score': '0.858979'}, {'topic': 'Manufacturing', 'relevance_score': '1.0'}]"
Roundhill Magnificent Seven ETF Surpasses $1 Billion in AUM - Roundhill Magnificent Seven ETF  ( NASDAQ:MAGS ) ,2024-11-12 15:30:00,0.061949,0.275399,Somewhat-Bullish,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '1.0'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]"
TSLA Back to $1T Market Value: Is the Stock Still a Screaming Buy?,2024-11-12 14:43:00,0.578355,0.483591,Bullish,"[{'topic': 'Financial Markets', 'relevance_score': '0.316726'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.495866'}, {'topic': 'Technology', 'relevance_score': '0.5'}]"
"PACS INVESTOR NEWS: Lost Money on Your PACS Group, Inc. Investment? Contact BFA Law about its Ongoing Securities Fraud Investigation  ( NYSE:PACS )  - PACS Group  ( NYSE:PACS ) ",2024-11-12 13:35:00,0.087185,0.164112,Somewhat-Bullish,"[{'topic': 'IPO', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '0.214378'}, {'topic': 'Manufacturing', 'relevance_score': '1.0'}, {'topic': 'Earnings', 'relevance_score': '0.158519'}]"
EW INVESTOR NEWS: Lost Money on Your Edwards Lifesciences Investment? Contact BFA Law about the Ongoing Securities Fraud Class Action  ( NYSE:EW )  - Edwards Lifesciences  ( NYSE:EW ) ,2024-11-12 13:35:00,0.068896,0.159092,Somewhat-Bullish,"[{'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.538269'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]"
ELAN INVESTOR NEWS: Lost Money on Your Elanco Animal Health Investment? Contact BFA Law about the Ongoing Securities Fraud Class Action  ( NYSE:ELAN )  - Elanco Animal Health  ( NYSE:ELAN ) ,2024-11-12 13:34:00,0.074692,0.160267,Somewhat-Bullish,"[{'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.538269'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]"
ACHC INVESTOR NEWS: Lost Money on Your Acadia Healthcare Investment? Contact BFA Law about its Ongoing Securities Fraud Class Action  ( Nasdaq:ACHC )  - Acadia Healthcare Co  ( NASDAQ:ACHC ) ,2024-11-12 13:33:00,0.059636,0.158086,Somewhat-Bullish,"[{'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.858979'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]"
NY Times Best Selling Author and Reality Television Personality Stassi Schroeder Moves Stassi Podcast to PodcastOne  ( PODC )  in Seven Figure Deal,2024-11-12 13:30:00,0.032207,0.089107,Neutral,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '0.744043'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Technology', 'relevance_score': '0.333333'}]"
"Business trends: Yat Siu, Founder and Executive Chairman of Animoca Brands - The Future of Hong Kong Web3 Lies in Building a Sustainable Digital Asset Environment",2024-11-12 12:21:23,0.008982,0.099923,Neutral,"[{'topic': 'Technology', 'relevance_score': '0.333333'}, {'topic': 'Finance', 'relevance_score': '0.333333'}, {'topic': 'Blockchain', 'relevance_score': '1.0'}, {'topic': 'IPO', 'relevance_score': '0.769861'}, {'topic': 'Financial Markets', 'relevance_score': '0.999612'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Earnings', 'relevance_score': '0.158519'}]"
"Stock Market News for Nov 12, 2024",2024-11-12 12:04:00,0.130571,0.096392,Neutral,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.769861'}, {'topic': 'Financial Markets', 'relevance_score': '0.995015'}, {'topic': 'Manufacturing', 'relevance_score': '1.0'}, {'topic': 'Earnings', 'relevance_score': '0.744043'}]"
"Asia And Europe Markets Cool Off, Dollar Strengthens To 4-month High - Global Markets Today While US Slept - SmartETFs Asia Pacific Dividend Builder ETF  ( ARCA:ADIV ) ",2024-11-12 11:52:55,0.100308,0.033171,Neutral,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Financial Markets', 'relevance_score': '0.214378'}, {'topic': 'Manufacturing', 'relevance_score': '1.0'}, {'topic': 'Economy - Macro', 'relevance_score': '0.158519'}]"
Why Are US Futures Trading Lower Tuesday - Grayscale Bitcoin Mini Trust  ( BTC )  Common units of fractional undivided beneficial interest  ( ARCA:BTC ) ,2024-11-12 11:41:11,0.100729,0.264715,Somewhat-Bullish,"[{'topic': 'Energy & Transportation', 'relevance_score': '0.2'}, {'topic': 'Technology', 'relevance_score': '0.2'}, {'topic': 'Finance', 'relevance_score': '0.2'}, {'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.2'}, {'topic': 'Financial Markets', 'relevance_score': '0.999975'}, {'topic': 'Manufacturing', 'relevance_score': '0.2'}, {'topic': 'Earnings', 'relevance_score': '0.310843'}]"
Elon Musk Announced Tesla's Berlin Gigafactory 5 Years Ago Today: Here's How EV Giant's Mega Factory Has Evolved - Tesla  ( NASDAQ:TSLA ) ,2024-11-12 11:39:52,0.468029,0.254187,Somewhat-Bullish,"[{'topic': 'Manufacturing', 'relevance_score': '1.0'}]"
2 No-Brainer Hydrogen Stocks to Buy With $200 Right Now,2024-11-12 10:50:00,0.04872,-0.078892,Neutral,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '0.266143'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Earnings', 'relevance_score': '0.214378'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.333333'}]"
"Tesla Q4 Deliveries Expected To Set New Records But Not Enough To Avoid Yearly Sales Decline, Says Researcher - Tesla  ( NASDAQ:TSLA ) ",2024-11-12 10:27:30,0.502693,0.03253,Neutral,"[{'topic': 'Manufacturing', 'relevance_score': '1.0'}]"
"As Bitcoin Nears $90K, These BTC-Linked Stocks, Including MSTR And Coinbase, Surge In Tuesday Pre-Market - Coinbase Glb  ( NASDAQ:COIN ) ",2024-11-12 09:53:55,0.451494,0.124636,Neutral,"[{'topic': 'Financial Markets', 'relevance_score': '0.796627'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Earnings', 'relevance_score': '0.158519'}, {'topic': 'Technology', 'relevance_score': '0.333333'}, {'topic': 'Finance', 'relevance_score': '0.333333'}, {'topic': 'Blockchain', 'relevance_score': '0.158519'}]"
Don't Chase the Rally: Tesla Just Became the Most Expensive Stock in the $1 Trillion Club by a Wide Margin,2024-11-12 09:52:00,0.650707,0.092875,Neutral,"[{'topic': 'Financial Markets', 'relevance_score': '0.999186'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.986564'}, {'topic': 'Finance', 'relevance_score': '0.5'}]"
"Palantir's Margin Is Going Parabolic, and It's All Due to This Winning Business Strategy",2024-11-12 09:37:00,0.053992,0.129753,Neutral,"[{'topic': 'Financial Markets', 'relevance_score': '0.108179'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.967645'}, {'topic': 'Technology', 'relevance_score': '0.5'}]"
Tesla Rival XPeng's Stock Surges Over 5% After EV Maker Starts Deliveries Of P7+ Sedan In China - XPeng  ( NYSE:XPEV ) ,2024-11-12 09:21:31,0.146025,0.0,Neutral,"[{'topic': 'Financial Markets', 'relevance_score': '0.108179'}, {'topic': 'Manufacturing', 'relevance_score': '1.0'}]"
Is ChargePoint Stock a Millionaire Maker Stock?,2024-11-12 09:20:00,0.170475,0.064341,Neutral,"[{'topic': 'IPO', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '0.459462'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.77141'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.5'}]"
5 Low-Cost Vanguard ETFs That Just Surged to All-Time Highs After the Election,2024-11-12 09:10:00,0.205225,0.279179,Somewhat-Bullish,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '1.0'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Earnings', 'relevance_score': '0.714479'}, {'topic': 'Technology', 'relevance_score': '0.333333'}]"
"OpenAI's Sam Altman Thanks Elon Musk For His Early Support Despite An Ongoing Bitter Feud, Shares Advice He'd Give His Younger Self At Stanford",2024-11-12 09:06:54,0.183895,0.0,Neutral,"[{'topic': 'Financial Markets', 'relevance_score': '0.108179'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.108179'}, {'topic': 'Technology', 'relevance_score': '0.5'}]"
"Dogecoin's Golden Cross Sparks Hype After Meme Coin Doubles Over Last Week: Previous Cycle Saw A 7,000% Rally, Could History Repeat?",2024-11-12 08:40:14,0.115232,0.068899,Neutral,"[{'topic': 'Blockchain', 'relevance_score': '0.682689'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}, {'topic': 'Manufacturing', 'relevance_score': '1.0'}]"
"Michael Saylor's MicroStrategy Shares Hit 24-Year High, Jumps Most Since Dot-Com Bubble As Bitcoin Nears $90K Mark For The First Time - Coinbase Glb  ( NASDAQ:COIN ) ",2024-11-12 07:38:03,0.137671,0.105111,Neutral,"[{'topic': 'Financial Markets', 'relevance_score': '0.989041'}, {'topic': 'Manufacturing', 'relevance_score': '0.25'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.25'}, {'topic': 'Technology', 'relevance_score': '0.25'}, {'topic': 'Finance', 'relevance_score': '0.25'}, {'topic': 'Blockchain', 'relevance_score': '0.158519'}]"
"Trump Is The 'Most Pro-Stock Market President,' Says Wharton Professor Jeremy Siegel - SPDR Dow Jones Industrial Average ETF  ( ARCA:DIA ) ",2024-11-12 07:26:07,0.211191,0.390232,Bullish,"[{'topic': 'Finance', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.999862'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]"
"Dow Settles Above 44,000 For The First Time As Tesla Continues To Surge After Trump Win: Investor Sentiment Improves, Fear Index In 'Greed' Zone - Tyson Foods  ( NYSE:TSN ) ",2024-11-12 07:12:39,0.204936,0.274143,Somewhat-Bullish,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.25'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}, {'topic': 'Manufacturing', 'relevance_score': '0.25'}, {'topic': 'Earnings', 'relevance_score': '0.158519'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.25'}, {'topic': 'Finance', 'relevance_score': '0.25'}]"
Tesla Offers A Year Of Supercharging For Free In Europe As It Chases Record Q4 Deliveries To Outpace A Slowdown - Tesla  ( NASDAQ:TSLA ) ,2024-11-12 06:48:53,0.759278,0.322137,Somewhat-Bullish,"[{'topic': 'Financial Markets', 'relevance_score': '0.108179'}, {'topic': 'Manufacturing', 'relevance_score': '1.0'}]"
Tesla Bull Ross Gerber Hails Bitcoin As The 'True Winner' Of Election As The Apex Crypto Breaks Records - Grayscale Bitcoin Mini Trust  ( BTC )  Common units of fractional undivided beneficial interest  ( ARCA:BTC ) ,2024-11-12 06:12:50,0.114137,-0.047547,Neutral,"[{'topic': 'Blockchain', 'relevance_score': '0.682689'}, {'topic': 'Financial Markets', 'relevance_score': '0.77141'}, {'topic': 'Manufacturing', 'relevance_score': '1.0'}]"
Tesla Stock Surges 8% Post-Market as Bitcoin Holdings Exceed $1 Billion,2024-11-12 05:46:06,0.270773,0.252377,Somewhat-Bullish,"[{'topic': 'Financial Markets', 'relevance_score': '0.839681'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Blockchain', 'relevance_score': '0.158519'}]"
